"candidate_id","candidate_name","email","experience_years","education","location_id","work_authorization_id","source_id","applied_date","candidate_status","total_applications","rejected_applications","withdrawn_applications","hired_applications","total_offers","total_placements","average_offered_salary","candidate_age_days"
653,Andrew Mishra,andrew.mishra652@gmail.com,15,Bachelor's Degree,17,7,5,2025-11-03,Screening,1,0,0,0,0,0,,283
5540,Neha Gupta,neha.gupta5539@yahoo.com,6,BCA,16,6,3,2025-09-22,Interview,1,0,0,0,0,0,,325
3113,Michael Brown,michael.brown3112@gmail.com,12,BCA,19,1,9,2025-10-28,Rejected,1,0,0,0,0,0,,289
8877,Rebecca Allen,rebecca.allen8876@gmail.com,15,MS,6,7,9,2025-03-09,Rejected,1,0,0,0,0,0,,522
5538,Jessica Martin,jessica.martin5537@yahoo.com,12,MBA,19,5,6,2026-02-12,Active,1,0,1,0,0,0,,182
5531,Laura Verma,laura.verma5530@outlook.com,1,B.E.,18,4,1,2026-05-21,Withdrawn,1,0,0,0,0,0,,84
9295,Charles Smith,charles.smith9294@gmail.com,12,M.Tech,14,7,8,2025-01-26,Active,1,0,0,0,0,0,,564
2816,Priya Jackson,priya.jackson2815@yahoo.com,11,M.Tech,3,6,5,2025-01-03,Active,1,0,0,1,0,0,,587
651,Steven Smith,steven.smith650@yahoo.com,7,B.E.,11,7,1,2025-11-02,Screening,1,0,0,0,0,0,,284
3114,Jessica Harris,jessica.harris3113@outlook.com,11,Master's Degree,10,1,8,2025-07-13,Interview,1,0,0,0,0,0,,396
2608,Rohan Davis,rohan.davis2607@yahoo.com,15,BS Computer Science,7,3,6,2025-06-07,Hired,1,0,0,0,0,0,,432
3214,James Mishra,james.mishra3213@hotmail.com,15,B.Tech,18,6,7,2026-05-04,Interview,1,1,0,0,0,0,,101
1613,Daniel Taylor,daniel.taylor1612@gmail.com,3,BCA,9,3,7,2025-02-15,Screening,1,0,0,0,0,0,,544
2368,Matthew Allen,matthew.allen2367@outlook.com,1,BCA,7,5,8,2026-03-09,Screening,1,0,0,0,0,0,,157
3346,Michael Wright,michael.wright3345@outlook.com,1,B.E.,16,6,3,2025-01-13,Rejected,1,0,0,0,0,0,,577
9292,Paul Singh,paul.singh9291@yahoo.com,3,B.Tech,20,6,4,2025-03-18,Rejected,1,0,0,0,0,0,,513
8963,Jennifer Smith,jennifer.smith8962@yahoo.com,6,MS,9,6,6,2025-07-20,Screening,1,0,0,0,0,0,,389
411,John Brown,john.brown410@yahoo.com,2,MS Computer Science,21,3,7,2025-09-05,Active,1,0,0,0,0,0,,342
5515,Sneha Nair,sneha.nair5514@hotmail.com,10,MCA,4,1,5,2026-01-10,Rejected,1,0,0,0,0,0,,215
8879,Elizabeth Allen,elizabeth.allen8878@gmail.com,7,M.Tech,6,5,5,2026-04-13,Hired,1,0,0,0,0,0,,122
645,Priya Wright,priya.wright644@yahoo.com,8,M.Tech,16,5,8,2025-11-24,Interview,1,0,0,0,0,0,,262
1994,Priya Hall,priya.hall1993@outlook.com,10,BS Computer Science,9,1,1,2025-01-28,Interview,1,0,0,1,0,0,,562
8234,Steven Gupta,steven.gupta8233@outlook.com,3,B.Tech,6,7,8,2025-05-21,Rejected,1,0,0,1,0,0,,449
8235,Megan Kumar,megan.kumar8234@gmail.com,1,MCA,16,1,1,2026-05-18,Active,1,0,0,1,0,0,,87
2826,Mark Moore,mark.moore2825@gmail.com,8,MBA,7,1,2,2025-08-29,Rejected,1,0,0,0,0,0,,349
2449,Stephanie Lee,stephanie.lee2448@hotmail.com,5,MCA,3,1,9,2025-01-12,Rejected,1,0,0,0,0,0,,578
2828,Michael Smith,michael.smith2827@gmail.com,5,BCA,4,3,5,2025-12-24,Screening,1,0,0,0,0,0,,232
8239,Ananya Williams,ananya.williams8238@yahoo.com,9,B.Tech,20,4,7,2025-08-03,Active,1,0,0,0,0,0,,375
3478,Robert Allen,robert.allen3477@gmail.com,4,B.E.,5,6,4,2025-06-17,Interview,1,0,0,0,0,0,,422
3467,Arjun Smith,arjun.smith3466@hotmail.com,9,MS Computer Science,2,3,2,2025-12-30,Active,1,1,0,0,0,0,,226
2831,Joshua Patel,joshua.patel2830@hotmail.com,1,Bachelor's Degree,14,6,1,2026-05-21,Rejected,1,0,1,0,0,0,,84
2002,Thomas Allen,thomas.allen2001@outlook.com,7,BCA,5,3,8,2026-02-04,Rejected,1,1,0,0,0,0,,190
5514,Stephanie Lewis,stephanie.lewis5513@yahoo.com,15,B.E.,20,2,1,2025-03-23,Interview,1,0,0,0,0,0,,508
1624,Mark Williams,mark.williams1623@hotmail.com,15,BCA,8,7,3,2025-12-07,Hired,1,0,0,0,0,0,,249
8246,Kevin Moore,kevin.moore8245@gmail.com,13,M.Tech,12,4,5,2025-11-15,Active,1,0,0,0,0,0,,271
5498,Sneha Jackson,sneha.jackson5497@hotmail.com,4,BS Computer Science,18,2,8,2026-04-07,Screening,1,0,0,0,0,0,,128
5491,Andrew Miller,andrew.miller5490@yahoo.com,2,MS Computer Science,7,1,9,2025-01-04,Hired,1,0,0,0,0,0,,586
4454,Lauren Gupta,lauren.gupta4453@gmail.com,6,BS Computer Science,10,2,8,2026-01-07,Active,1,0,0,0,0,0,,218
5489,David Verma,david.verma5488@yahoo.com,1,MBA,3,3,5,2025-10-10,Rejected,1,0,0,0,0,0,,307
8251,Donald Anderson,donald.anderson8250@hotmail.com,13,BS Computer Science,15,5,9,2025-05-18,Hired,1,0,0,0,0,0,,452
8252,Neha Davis,neha.davis8251@outlook.com,15,MS,13,7,2,2025-02-05,Withdrawn,1,0,0,0,0,0,,554
2834,Arjun Davis,arjun.davis2833@yahoo.com,8,B.Tech,1,7,7,2025-02-18,Interview,1,0,0,0,0,0,,541
4447,Donald Jackson,donald.jackson4446@gmail.com,10,M.Tech,11,3,9,2025-11-08,Screening,1,0,0,0,0,0,,278
8255,Robert Taylor,robert.taylor8254@yahoo.com,11,B.E.,1,1,8,2026-03-08,Active,1,1,0,0,0,0,,158
3958,Emily Sharma,emily.sharma3957@outlook.com,3,B.E.,7,7,1,2025-09-15,Rejected,1,1,0,0,0,0,,332
5481,David Smith,david.smith5480@yahoo.com,1,Master's Degree,15,3,7,2025-12-04,Rejected,1,0,1,0,0,0,,252
2007,Mark Gupta,mark.gupta2006@gmail.com,7,MBA,9,7,2,2025-01-01,Active,1,0,0,0,0,0,,589
4319,Paul Lee,paul.lee4318@hotmail.com,10,B.E.,1,3,4,2026-07-19,Offer,1,0,0,0,0,0,,25
9129,Neha Miller,neha.miller9128@hotmail.com,3,B.E.,21,4,2,2025-02-24,Hired,1,0,0,0,0,0,,535
1636,Rohan Nair,rohan.nair1635@outlook.com,7,B.E.,9,6,5,2026-03-06,Hired,1,0,0,0,0,0,,160
5469,James Reddy,james.reddy5468@outlook.com,12,B.Tech,3,7,1,2025-09-29,Interview,1,0,1,0,0,0,,318
9280,Joshua Singh,joshua.singh9279@hotmail.com,1,Bachelor's Degree,7,2,4,2025-09-03,Active,1,1,0,0,0,0,,344
4284,Lauren Singh,lauren.singh4283@hotmail.com,2,B.Tech,14,6,6,2025-01-25,Rejected,1,0,0,0,0,0,,565
5466,Amanda Allen,amanda.allen5465@gmail.com,1,MS,13,7,7,2025-05-27,Offer,1,0,0,0,0,0,,443
3869,Michael Anderson,michael.anderson3868@yahoo.com,13,MCA,18,7,1,2025-08-25,Rejected,1,0,0,0,0,0,,353
3123,Amit Kumar,amit.kumar3122@hotmail.com,2,BS Computer Science,14,5,1,2025-05-01,Screening,1,1,0,0,0,0,,469
4433,Steven Wright,steven.wright4432@hotmail.com,1,MS Computer Science,21,1,3,2026-01-08,Active,1,1,0,0,0,0,,217
2843,Karan Smith,karan.smith2842@outlook.com,1,BS Computer Science,6,4,5,2025-10-03,Active,1,0,0,0,0,0,,314
8270,Neha Brown,neha.brown8269@outlook.com,11,BS Computer Science,18,2,1,2026-07-28,Withdrawn,1,0,0,0,0,0,,16
4431,Rebecca Clark,rebecca.clark4430@gmail.com,15,MCA,10,6,4,2025-01-28,Rejected,1,0,0,0,0,0,,562
9959,Rebecca Thomas,rebecca.thomas9958@gmail.com,6,BCA,9,2,9,2026-03-22,Screening,1,0,0,0,0,0,,144
4426,William Miller,william.miller4425@hotmail.com,14,MS,18,5,6,2025-04-04,Rejected,1,0,0,0,0,0,,496
8884,Rahul Jackson,rahul.jackson8883@hotmail.com,11,MS,21,2,2,2026-05-09,Active,1,0,0,0,0,0,,96
4419,Amanda Lewis,amanda.lewis4418@hotmail.com,11,Master's Degree,3,6,1,2026-04-04,Active,1,0,0,0,0,0,,131
8276,Melissa Young,melissa.young8275@hotmail.com,6,BS Computer Science,12,3,9,2026-05-24,Rejected,1,1,0,0,0,0,,81
8927,Donald Clark,donald.clark8926@yahoo.com,1,BS Computer Science,7,1,4,2025-03-25,Screening,1,0,0,1,0,0,,506
5465,Mark Walker,mark.walker5464@outlook.com,4,MS Computer Science,11,5,5,2026-01-01,Interview,1,0,0,0,0,0,,224
8279,Vikram Wright,vikram.wright8278@gmail.com,1,BS Computer Science,5,4,8,2026-03-17,Screening,1,0,0,0,0,0,,149
8280,Jessica Moore,jessica.moore8279@hotmail.com,7,MS Computer Science,14,7,7,2026-06-15,Screening,1,0,0,0,0,0,,59
9754,Jessica Nair,jessica.nair9753@yahoo.com,5,B.Tech,15,6,8,2025-02-23,Withdrawn,1,0,0,0,0,0,,536
3460,Donald Mishra,donald.mishra3459@gmail.com,2,M.Tech,7,2,6,2025-11-02,Rejected,1,0,0,0,0,0,,284
5462,Vikram Brown,vikram.brown5461@yahoo.com,14,M.Tech,19,1,8,2025-10-23,Rejected,1,0,0,0,0,0,,294
5458,Ananya Miller,ananya.miller5457@gmail.com,3,MCA,5,7,9,2025-12-05,Active,1,0,0,0,0,0,,251
5457,Paul Smith,paul.smith5456@gmail.com,1,Bachelor's Degree,19,6,2,2025-06-25,Active,1,0,1,0,0,0,,414
3953,Karan Gupta,karan.gupta3952@hotmail.com,3,Master's Degree,9,6,3,2026-05-19,Active,1,0,0,0,0,0,,86
5447,Rebecca Smith,rebecca.smith5446@yahoo.com,15,MS Computer Science,20,4,7,2025-10-28,Interview,1,0,0,0,0,0,,289
5446,Mark Sharma,mark.sharma5445@hotmail.com,3,MS Computer Science,7,3,5,2026-03-10,Withdrawn,1,0,0,0,0,0,,156
8961,Donald Smith,donald.smith8960@hotmail.com,11,MS,10,5,2,2025-02-06,Active,1,0,0,0,0,0,,553
4414,Jennifer Mishra,jennifer.mishra4413@gmail.com,7,MCA,3,5,4,2025-12-28,Offer,1,1,0,0,0,0,,228
4410,William Hall,william.hall4409@yahoo.com,1,MS Computer Science,21,5,7,2026-05-05,Offer,1,0,0,0,0,0,,100
8292,Neha Martin,neha.martin8291@gmail.com,9,Bachelor's Degree,21,1,2,2025-10-26,Rejected,1,0,0,0,0,0,,291
2063,Megan Smith,megan.smith2062@yahoo.com,12,MBA,20,5,8,2025-02-22,Rejected,1,0,0,0,0,0,,537
8941,Sneha Nair,sneha.nair8940@outlook.com,14,M.Tech,5,1,4,2025-02-27,Offer,1,0,0,0,0,0,,532
4405,Melissa Lewis,melissa.lewis4404@gmail.com,6,MBA,9,2,3,2025-08-28,Screening,1,0,0,0,0,0,,350
4403,Paul Brown,paul.brown4402@outlook.com,7,Bachelor's Degree,11,1,5,2026-06-04,Interview,1,1,0,0,0,0,,70
5440,Rohan Hall,rohan.hall5439@outlook.com,12,M.Tech,3,4,7,2026-05-09,Interview,1,0,0,0,0,0,,96
1647,David Brown,david.brown1646@outlook.com,11,B.E.,20,4,2,2025-08-20,Rejected,1,0,0,0,0,0,,358
9898,Amanda Thomas,amanda.thomas9897@yahoo.com,12,Bachelor's Degree,7,4,5,2025-12-26,Rejected,1,0,0,1,0,0,,230
5434,Emily Miller,emily.miller5433@hotmail.com,2,MCA,4,4,5,2025-09-16,Withdrawn,1,0,0,0,0,0,,331
5428,Ashley Brown,ashley.brown5427@gmail.com,2,B.E.,14,3,8,2026-04-25,Hired,1,0,0,0,0,0,,110
2017,Lauren Taylor,lauren.taylor2016@gmail.com,15,MBA,9,3,6,2025-12-18,Rejected,1,0,0,0,0,0,,238
5427,Lauren Anderson,lauren.anderson5426@gmail.com,1,Master's Degree,4,5,9,2025-07-11,Active,1,0,0,0,0,0,,398
4397,Priya Jones,priya.jones4396@hotmail.com,3,B.Tech,1,7,6,2026-03-01,Active,1,0,0,0,0,0,,165
8305,Charles Verma,charles.verma8304@outlook.com,3,BCA,17,5,1,2025-02-27,Withdrawn,1,0,0,0,0,0,,532
4227,Rahul Johnson,rahul.johnson4226@gmail.com,5,Bachelor's Degree,9,5,3,2025-12-14,Rejected,1,0,0,0,0,0,,242
3855,Daniel Wilson,daniel.wilson3854@gmail.com,5,MCA,8,2,5,2026-05-25,Screening,1,0,0,0,0,0,,80
5425,Rebecca Verma,rebecca.verma5424@yahoo.com,15,BCA,10,2,3,2025-11-26,Hired,1,0,0,0,0,0,,260
9120,Matthew Mehta,matthew.mehta9119@gmail.com,3,B.Tech,2,6,5,2025-02-06,Rejected,1,0,0,0,0,0,,553
5424,Charles King,charles.king5423@yahoo.com,2,MS,5,5,6,2026-03-27,Rejected,1,0,0,0,0,0,,139
4392,Melissa Patel,melissa.patel4391@yahoo.com,9,MCA,7,6,3,2026-06-30,Active,1,0,0,0,0,0,,44
4385,Joshua Miller,joshua.miller4384@outlook.com,10,MS,15,6,3,2026-06-30,Screening,1,0,0,0,0,0,,44
5422,Donald Miller,donald.miller5421@outlook.com,15,BS Computer Science,8,4,7,2026-04-24,Screening,1,0,0,0,0,0,,111
322,Richard Thomas,richard.thomas321@yahoo.com,9,MS,3,1,3,2025-10-31,Hired,1,0,0,0,0,0,,286
8315,Jennifer Jackson,jennifer.jackson8314@yahoo.com,15,MBA,1,2,8,2026-06-16,Hired,1,0,0,0,0,0,,58
8316,Robert Johnson,robert.johnson8315@gmail.com,3,BCA,20,1,8,2025-04-09,Withdrawn,1,0,0,0,0,0,,491
1657,Donald Patel,donald.patel1656@gmail.com,15,BCA,7,2,7,2026-01-10,Offer,1,0,0,0,0,0,,215
8886,Michelle Thomas,michelle.thomas8885@yahoo.com,2,MBA,6,7,4,2026-01-08,Rejected,1,0,0,0,0,0,,217
8319,Priya Moore,priya.moore8318@gmail.com,8,MCA,11,6,6,2026-06-28,Rejected,1,0,0,0,0,0,,46
1669,Joshua Mehta,joshua.mehta1668@outlook.com,10,MCA,20,7,3,2025-12-08,Hired,1,0,0,0,0,0,,248
5408,Rebecca Jones,rebecca.jones5407@yahoo.com,14,Bachelor's Degree,20,3,9,2025-10-04,Hired,1,0,0,0,0,0,,313
8322,Emily Singh,emily.singh8321@yahoo.com,13,MS,21,2,1,2026-04-23,Active,1,0,0,0,0,0,,112
5407,Richard Hall,richard.hall5406@gmail.com,1,BS Computer Science,5,3,8,2026-03-09,Active,1,0,0,0,0,0,,157
5398,Steven Taylor,steven.taylor5397@outlook.com,1,Bachelor's Degree,12,1,6,2026-04-18,Rejected,1,0,0,0,0,0,,117
1675,Priya Verma,priya.verma1674@yahoo.com,5,BCA,6,1,8,2025-06-03,Rejected,1,0,0,0,0,0,,436
3948,Kevin Lewis,kevin.lewis3947@yahoo.com,7,MBA,19,1,8,2025-02-15,Active,1,0,0,0,0,0,,544
4383,Joshua Lewis,joshua.lewis4382@yahoo.com,8,B.E.,9,6,6,2025-12-12,Screening,1,0,0,0,0,0,,244
81,Daniel Lewis,daniel.lewis80@gmail.com,3,MBA,16,7,1,2025-07-14,Interview,1,0,0,0,0,0,,395
5392,Anthony Nair,anthony.nair5391@outlook.com,1,MS,13,5,3,2025-07-02,Active,1,0,0,0,0,0,,407
3128,Rachel Thomas,rachel.thomas3127@yahoo.com,4,BS Computer Science,3,1,6,2026-07-10,Rejected,1,0,0,0,0,0,,34
8331,Megan Jones,megan.jones8330@hotmail.com,11,MBA,12,6,1,2025-11-07,Screening,1,0,0,0,0,0,,279
8332,Michelle Jackson,michelle.jackson8331@hotmail.com,6,Master's Degree,1,6,7,2025-08-03,Interview,1,0,0,0,0,0,,375
8333,Stephanie Wright,stephanie.wright8332@outlook.com,5,B.E.,1,2,3,2026-02-18,Rejected,1,0,0,0,0,0,,176
2029,Sarah Brown,sarah.brown2028@hotmail.com,14,M.Tech,12,1,7,2026-07-02,Active,1,0,0,0,0,0,,42
4377,William Garcia,william.garcia4376@outlook.com,5,MS Computer Science,11,6,4,2025-04-16,Rejected,1,0,0,0,0,0,,484
8336,Sarah Allen,sarah.allen8335@yahoo.com,15,BCA,3,3,3,2025-01-13,Screening,1,0,0,0,0,0,,577
397,Robert Young,robert.young396@hotmail.com,15,BCA,1,6,2,2025-10-12,Hired,1,0,0,0,0,0,,305
2081,Andrew Taylor,andrew.taylor2080@outlook.com,15,Bachelor's Degree,14,4,7,2026-07-10,Rejected,1,0,0,0,0,0,,34
3130,Arjun Davis,arjun.davis3129@outlook.com,6,BCA,3,1,8,2025-12-27,Active,1,0,0,0,0,0,,229
5391,Steven Brown,steven.brown5390@outlook.com,9,MBA,21,3,3,2025-11-20,Withdrawn,1,0,0,0,0,0,,266
5384,William Johnson,william.johnson5383@hotmail.com,7,MCA,18,7,7,2025-02-13,Screening,1,0,0,0,0,0,,546
9274,Robert Kumar,robert.kumar9273@hotmail.com,3,MBA,9,7,8,2025-10-28,Hired,1,0,0,0,0,0,,289
2870,Priya Brown,priya.brown2869@outlook.com,5,M.Tech,21,6,1,2025-11-07,Active,1,1,0,0,0,0,,279
2591,Amit Williams,amit.williams2590@yahoo.com,10,BCA,12,1,8,2025-01-11,Screening,1,0,0,0,0,0,,579
8345,Stephanie Verma,stephanie.verma8344@hotmail.com,13,B.Tech,21,5,2,2026-04-25,Offer,1,0,0,0,0,0,,110
2414,Rachel Thomas,rachel.thomas2413@gmail.com,1,M.Tech,13,3,7,2025-08-09,Active,1,0,0,0,0,0,,369
8347,Priya Garcia,priya.garcia8346@hotmail.com,3,MCA,1,6,2,2026-04-22,Interview,1,0,1,0,0,0,,113
3947,Matthew Smith,matthew.smith3946@gmail.com,3,MBA,10,3,4,2026-02-21,Active,1,0,1,0,0,0,,173
3450,Andrew Anderson,andrew.anderson3449@gmail.com,3,Bachelor's Degree,9,1,9,2025-01-29,Hired,1,0,0,0,0,0,,561
9271,Anthony Davis,anthony.davis9270@outlook.com,8,B.Tech,13,5,7,2025-05-05,Withdrawn,1,0,0,0,0,0,,465
77,Michelle Moore,michelle.moore76@hotmail.com,2,Master's Degree,19,7,6,2025-09-23,Active,1,0,0,0,0,0,,324
5372,Donald Sharma,donald.sharma5371@yahoo.com,12,BS Computer Science,7,4,3,2026-01-07,Screening,1,0,0,0,0,0,,218
1680,Paul Reddy,paul.reddy1679@outlook.com,6,BS Computer Science,8,6,9,2025-01-17,Active,1,0,0,0,0,0,,573
1681,Michael Moore,michael.moore1680@yahoo.com,13,MS,13,5,8,2025-09-01,Interview,1,0,0,0,0,0,,346
4371,Rahul Reddy,rahul.reddy4370@hotmail.com,5,MS,20,7,3,2025-10-03,Rejected,1,0,0,0,0,0,,314
9897,Jennifer Anderson,jennifer.anderson9896@hotmail.com,5,Bachelor's Degree,7,1,8,2025-06-30,Withdrawn,1,1,0,0,0,0,,409
8357,Rebecca Nair,rebecca.nair8356@yahoo.com,8,M.Tech,13,5,1,2025-05-14,Offer,1,0,0,0,0,0,,456
5340,Rahul Sharma,rahul.sharma5339@yahoo.com,12,MS,5,1,2,2026-04-09,Active,1,0,0,0,0,0,,126
1690,Thomas Mehta,thomas.mehta1689@hotmail.com,4,Bachelor's Degree,1,6,7,2025-01-09,Hired,1,0,0,0,0,0,,581
5333,James Mehta,james.mehta5332@outlook.com,3,Bachelor's Degree,5,1,3,2025-07-29,Rejected,1,0,0,0,0,0,,380
3133,Rahul Wilson,rahul.wilson3132@yahoo.com,11,MCA,7,7,7,2025-03-17,Rejected,1,0,0,0,0,0,,514
5332,Vikram Nair,vikram.nair5331@gmail.com,9,MCA,15,3,9,2025-02-16,Rejected,1,1,0,0,0,0,,543
3444,Amit Martin,amit.martin3443@yahoo.com,15,BS Computer Science,3,3,4,2026-03-27,Interview,1,0,0,0,0,0,,139
1694,Joshua Davis,joshua.davis1693@gmail.com,4,Master's Degree,10,3,2,2026-06-04,Withdrawn,1,0,0,0,0,0,,70
5326,John Mishra,john.mishra5325@yahoo.com,1,MS Computer Science,4,4,5,2025-11-29,Active,1,0,0,0,0,0,,257
2877,Rachel Smith,rachel.smith2876@outlook.com,12,BCA,10,1,4,2025-09-13,Withdrawn,1,0,0,0,0,0,,334
3135,Mark Lee,mark.lee3134@yahoo.com,10,M.Tech,15,6,3,2025-07-30,Interview,1,0,0,0,0,0,,379
5319,Paul Gupta,paul.gupta5318@yahoo.com,7,MS Computer Science,20,7,6,2025-11-22,Offer,1,0,0,0,0,0,,264
8960,Donald Miller,donald.miller8959@outlook.com,2,BS Computer Science,6,2,4,2026-02-09,Rejected,1,0,0,0,0,0,,185
2583,Ashley Kumar,ashley.kumar2582@yahoo.com,1,B.E.,5,3,1,2026-07-07,Active,1,1,0,0,0,0,,37
271,Steven Miller,steven.miller270@yahoo.com,15,MS,14,7,7,2025-07-29,Active,1,0,0,0,0,0,,380
8372,Stephanie Young,stephanie.young8371@hotmail.com,12,Bachelor's Degree,15,4,6,2025-04-14,Active,1,1,0,0,0,0,,486
5312,Karan Jones,karan.jones5311@hotmail.com,9,MS Computer Science,16,6,4,2025-04-08,Rejected,1,0,0,0,0,0,,492
5306,Andrew Lee,andrew.lee5305@outlook.com,6,B.E.,1,1,7,2025-04-08,Withdrawn,1,0,0,0,0,0,,492
409,John Lee,john.lee408@gmail.com,2,MBA,11,4,4,2026-02-17,Active,1,0,0,0,0,0,,177
3325,Rahul Brown,rahul.brown3324@outlook.com,4,BCA,2,4,7,2025-06-13,Rejected,1,0,0,0,0,0,,426
53,Michelle Hall,michelle.hall52@yahoo.com,10,Master's Degree,18,7,5,2026-02-02,Withdrawn,1,0,0,0,0,0,,192
3443,Paul Clark,paul.clark3442@hotmail.com,8,B.Tech,1,2,2,2026-04-10,Interview,1,0,0,0,0,0,,125
2582,Mark Lee,mark.lee2581@yahoo.com,1,MS,9,3,7,2025-01-10,Active,1,0,0,0,0,0,,580
5302,Ananya Kumar,ananya.kumar5301@outlook.com,6,MBA,10,1,4,2026-04-11,Active,1,0,0,0,0,0,,124
5301,Emily Jones,emily.jones5300@gmail.com,1,Bachelor's Degree,12,1,5,2025-03-13,Rejected,1,0,0,0,0,0,,518
5299,James Clark,james.clark5298@hotmail.com,9,MCA,9,1,8,2026-05-06,Rejected,1,0,0,0,0,0,,99
324,Michelle Wilson,michelle.wilson323@outlook.com,14,MS Computer Science,8,1,2,2025-01-30,Rejected,1,0,1,0,0,0,,560
9054,Donald Mehta,donald.mehta9053@yahoo.com,10,B.Tech,4,7,4,2026-03-27,Screening,1,0,0,0,0,0,,139
588,Ashley Singh,ashley.singh587@yahoo.com,3,Bachelor's Degree,2,2,5,2026-04-10,Active,1,0,0,0,0,0,,125
8386,Mark Mehta,mark.mehta8385@outlook.com,14,Master's Degree,19,7,9,2025-10-22,Screening,1,0,0,0,0,0,,295
5286,Kevin Sharma,kevin.sharma5285@outlook.com,4,Master's Degree,3,4,6,2025-11-03,Interview,1,0,0,0,0,0,,283
8388,Ashley Young,ashley.young8387@hotmail.com,7,BS Computer Science,11,4,8,2025-10-19,Offer,1,0,0,0,0,0,,298
3224,Amit Williams,amit.williams3223@outlook.com,10,MCA,12,4,7,2025-06-13,Active,1,0,0,0,0,0,,426
5274,Karan Jackson,karan.jackson5273@gmail.com,1,MBA,13,4,8,2026-08-01,Withdrawn,1,0,0,0,0,0,,12
9115,Lauren Taylor,lauren.taylor9114@yahoo.com,1,B.E.,14,2,2,2025-10-30,Active,1,0,0,0,0,0,,287
9252,Anthony Anderson,anthony.anderson9251@yahoo.com,10,MS Computer Science,10,5,7,2026-04-12,Interview,1,0,0,0,0,0,,123
5267,Lauren Davis,lauren.davis5266@gmail.com,10,Master's Degree,16,4,1,2025-10-20,Active,1,0,0,0,0,0,,297
5262,Anthony Mehta,anthony.mehta5261@yahoo.com,1,MCA,8,4,9,2025-06-26,Rejected,1,0,1,0,0,0,,413
5259,Rachel Moore,rachel.moore5258@yahoo.com,15,M.Tech,16,5,3,2026-03-25,Interview,1,0,0,0,0,0,,141
1713,Daniel Williams,daniel.williams1712@outlook.com,5,Master's Degree,1,2,4,2025-01-25,Interview,1,1,0,0,0,0,,565
9053,Joseph Young,joseph.young9052@hotmail.com,6,B.Tech,6,7,7,2025-12-03,Rejected,1,0,0,0,0,0,,253
3225,Charles Anderson,charles.anderson3224@yahoo.com,3,MS Computer Science,6,5,8,2025-12-17,Active,1,0,0,0,0,0,,239
9114,John Lewis,john.lewis9113@gmail.com,12,Bachelor's Degree,8,6,8,2025-08-20,Rejected,1,0,0,0,0,0,,358
5254,Michael Anderson,michael.anderson5253@hotmail.com,11,MCA,9,7,2,2025-09-09,Offer,1,0,0,0,0,0,,338
9250,Stephanie Wilson,stephanie.wilson9249@yahoo.com,11,MS,21,7,1,2025-03-30,Withdrawn,1,0,0,0,0,0,,501
8402,Steven Brown,steven.brown8401@hotmail.com,9,MCA,1,1,6,2026-03-10,Offer,1,0,0,0,0,0,,156
2891,Mark Young,mark.young2890@yahoo.com,2,BS Computer Science,17,2,4,2026-04-26,Active,1,0,0,0,0,0,,109
2184,Priya Jackson,priya.jackson2183@hotmail.com,2,MBA,8,4,9,2025-09-25,Screening,1,1,0,0,0,0,,322
3807,Rahul Reddy,rahul.reddy3806@outlook.com,15,MS,5,2,1,2025-12-14,Interview,1,1,0,0,0,0,,242
3806,Richard Johnson,richard.johnson3805@yahoo.com,1,MS Computer Science,3,7,4,2025-04-18,Rejected,1,0,0,0,0,0,,482
9249,Sneha Allen,sneha.allen9248@gmail.com,11,BCA,20,5,1,2025-06-21,Screening,1,0,0,0,0,0,,418
1718,Anthony Anderson,anthony.anderson1717@hotmail.com,4,B.Tech,20,5,8,2025-06-26,Active,1,0,0,0,0,0,,413
1720,Lauren Jones,lauren.jones1719@outlook.com,1,B.Tech,10,4,8,2026-02-14,Active,1,0,0,0,0,0,,180
5230,Sneha Anderson,sneha.anderson5229@hotmail.com,1,B.Tech,7,7,6,2026-07-19,Offer,1,0,0,0,0,0,,25
8411,Michelle Nair,michelle.nair8410@outlook.com,1,MBA,21,4,4,2025-03-04,Withdrawn,1,0,0,1,0,0,,527
8976,Paul Patel,paul.patel8975@gmail.com,7,MCA,9,6,6,2025-01-07,Rejected,1,0,0,0,0,0,,583
5229,Anthony Martin,anthony.martin5228@hotmail.com,2,M.Tech,14,5,5,2026-04-11,Active,1,0,0,0,0,0,,124
3804,Rachel Jones,rachel.jones3803@hotmail.com,1,MS Computer Science,9,6,4,2026-06-03,Interview,1,1,0,0,0,0,,71
8415,Daniel Jackson,daniel.jackson8414@yahoo.com,11,MS Computer Science,11,5,6,2025-03-05,Rejected,1,0,0,1,0,0,,526
8416,David Miller,david.miller8415@gmail.com,5,MS,20,3,2,2026-04-07,Screening,1,0,0,0,0,0,,128
5226,John Thomas,john.thomas5225@yahoo.com,1,MS,19,4,7,2025-08-17,Screening,1,0,0,1,0,0,,361
5219,Priya Mishra,priya.mishra5218@outlook.com,7,MS Computer Science,16,2,6,2025-07-11,Screening,1,0,0,0,0,0,,398
9776,Daniel Lewis,daniel.lewis9775@gmail.com,1,B.Tech,5,3,6,2025-07-10,Active,1,0,0,0,0,0,,399
8420,Megan Jackson,megan.jackson8419@yahoo.com,7,MBA,11,3,3,2026-05-21,Interview,1,0,0,0,0,0,,84
